frame,abs_time,rel_time,pos_x,pos_y,pos_z,yaw,vx,vy,vz,speed,obstacle_detected,features_detected,flow_left,flow_center,flow_right,state,safe_counter
192,1749066408.96,5.60,18.37,-0.00,-1.63,-0.00,3.91,0.00,0.00,3.91,False,200,0.00,0.00,0.01,blind_forward,0
193,1749066408.99,5.63,18.48,-0.00,-1.63,-0.00,3.91,0.00,0.00,3.91,False,200,0.00,0.00,0.00,blind_forward,0
194,1749066409.02,5.66,18.59,-0.00,-1.63,-0.00,3.91,0.00,0.00,3.91,False,200,0.00,0.00,0.00,blind_forward,0
195,1749066409.05,5.68,18.71,-0.00,-1.63,-0.00,3.91,0.00,0.00,3.91,False,200,0.00,0.00,0.00,blind_forward,0
196,1749066409.08,5.71,18.82,-0.00,-1.63,-0.00,3.91,0.00,0.00,3.91,False,200,0.00,0.00,0.00,blind_forward,0
197,1749066409.10,5.74,18.92,-0.00,-1.63,-0.00,3.91,0.00,0.00,3.91,False,200,0.00,0.00,0.00,blind_forward,0
198,1749066409.13,5.77,19.03,-0.00,-1.63,-0.00,3.91,0.00,0.00,3.91,False,200,0.00,0.00,0.00,blind_forward,0
199,1749066409.16,5.79,19.13,-0.00,-1.63,-0.00,3.91,0.00,0.00,3.91,False,200,0.00,0.00,0.00,blind_forward,0
200,1749066409.18,5.82,19.24,-0.00,-1.63,-0.00,3.91,0.00,0.00,3.91,False,200,0.00,0.00,0.00,blind_forward,0
201,1749066409.21,5.84,19.33,-0.00,-1.63,-0.00,3.91,0.00,0.00,3.91,False,200,0.00,0.00,0.00,blind_forward,0
202,1749066409.24,5.87,19.44,-0.00,-1.63,-0.00,3.91,0.00,0.00,3.91,False,200,0.00,0.00,0.00,blind_forward,0
203,1749066409.26,5.90,19.46,-0.00,-1.63,0.22,2.78,-0.00,0.00,2.78,False,200,0.00,0.00,0.00,blind_forward,0
204,1749066409.29,5.92,19.44,-0.00,-1.63,0.14,0.96,-0.00,-0.02,0.96,False,200,0.00,0.00,0.00,blind_forward,0
205,1749066409.31,5.95,19.44,0.00,-1.63,0.05,0.33,0.01,-0.05,0.34,False,200,0.00,0.00,0.00,blind_forward,0
206,1749066409.34,5.98,19.44,0.00,-1.63,-0.14,0.18,0.01,-0.09,0.20,False,200,0.00,0.00,0.00,blind_forward,0
207,1749066409.37,6.00,19.43,0.00,-1.63,-0.20,0.08,0.01,-0.16,0.18,False,200,0.00,0.00,0.00,blind_forward,0
208,1749066409.39,6.03,19.43,0.00,-1.63,-0.24,0.09,0.01,-0.21,0.22,False,200,0.00,0.00,0.00,blind_forward,0
209,1749066409.42,6.05,19.43,0.00,-1.63,-0.27,0.12,0.01,-0.29,0.31,False,200,0.00,0.00,0.00,blind_forward,0
210,1749066409.44,6.08,19.43,0.00,-1.63,-0.28,0.13,0.01,-0.33,0.36,False,200,0.00,0.00,0.00,blind_forward,0
211,1749066409.47,6.10,19.43,0.00,-1.63,-0.28,0.16,0.01,-0.40,0.43,False,200,0.00,0.00,0.00,blind_forward,0
212,1749066409.49,6.13,19.44,0.00,-1.63,-0.28,0.19,0.01,-0.45,0.49,False,200,0.00,0.00,0.00,blind_forward,0
213,1749066409.52,6.15,19.44,0.00,-1.64,-0.28,0.22,0.01,-0.52,0.56,False,200,0.00,0.00,0.00,blind_forward,0
214,1749066409.54,6.18,19.44,0.00,-1.64,-0.28,0.22,0.01,-0.54,0.58,False,200,0.00,0.00,0.00,blind_forward,0
215,1749066409.57,6.21,19.44,0.00,-1.64,-0.27,0.25,0.01,-0.61,0.66,False,200,0.00,0.00,0.00,blind_forward,0
216,1749066409.60,6.23,19.44,0.00,-1.64,-0.25,0.28,0.01,-0.66,0.72,False,200,0.00,0.00,0.00,blind_forward,0
217,1749066409.62,6.26,19.44,0.00,-1.65,-0.24,0.30,0.01,-0.71,0.77,False,200,0.00,0.00,0.00,blind_forward,0
218,1749066409.65,6.28,19.44,0.00,-1.65,-0.23,0.26,0.01,-0.72,0.77,False,200,0.00,0.00,0.00,blind_forward,0
219,1749066409.67,6.31,19.44,0.00,-1.65,-0.23,0.23,0.00,-0.72,0.76,False,200,0.00,0.00,0.00,blind_forward,0
220,1749066409.70,6.33,19.44,0.00,-1.65,-0.22,0.21,0.00,-0.72,0.75,False,200,0.00,0.00,0.00,blind_forward,0
221,1749066409.72,6.36,19.44,0.00,-1.65,-0.21,0.20,0.00,-0.73,0.76,False,200,0.00,0.00,0.00,blind_forward,0
222,1749066409.75,6.38,19.44,0.00,-1.66,-0.19,0.25,0.00,-0.79,0.82,False,200,0.00,0.00,0.00,blind_forward,0
223,1749066409.77,6.41,19.45,0.00,-1.66,-0.18,0.30,0.00,-0.84,0.90,False,200,0.00,0.00,0.00,blind_forward,0
224,1749066409.80,6.43,19.45,0.00,-1.66,-0.18,0.28,0.00,-0.85,0.89,False,200,0.00,0.00,0.00,blind_forward,0
225,1749066409.82,6.46,19.45,0.00,-1.67,-0.16,0.31,0.00,-0.90,0.95,False,200,0.00,0.00,0.00,blind_forward,0
226,1749066409.85,6.49,19.45,0.00,-1.67,-0.14,0.29,-0.00,-0.90,0.94,False,200,0.00,0.00,0.00,blind_forward,0
227,1749066409.87,6.51,19.45,0.00,-1.67,-0.13,0.27,-0.00,-0.90,0.94,False,200,0.00,0.00,0.00,blind_forward,0
228,1749066409.90,6.53,19.45,0.00,-1.67,-0.12,0.30,-0.00,-0.94,0.98,False,200,0.00,0.00,0.00,blind_forward,0
229,1749066409.92,6.56,19.45,0.00,-1.67,-0.10,0.33,-0.00,-0.98,1.03,False,200,0.00,0.00,0.00,blind_forward,0
230,1749066409.95,6.58,19.45,0.00,-1.68,-0.09,0.29,-0.00,-0.96,1.00,False,200,0.00,0.00,0.00,blind_forward,0
231,1749066409.97,6.61,19.45,0.00,-1.68,-0.08,0.26,-0.00,-0.94,0.98,False,200,0.00,0.00,0.00,blind_forward,0
232,1749066410.00,6.63,19.45,0.00,-1.68,-0.06,0.31,-0.00,-0.99,1.03,False,200,0.00,0.00,0.00,blind_forward,0
233,1749066410.02,6.66,19.45,0.00,-1.68,-0.06,0.28,-0.00,-0.97,1.01,False,200,0.00,0.00,0.00,blind_forward,0
234,1749066410.05,6.68,19.45,0.00,-1.68,-0.05,0.25,-0.00,-0.95,0.98,False,200,0.00,0.00,0.00,blind_forward,0
235,1749066410.07,6.71,19.45,0.00,-1.69,-0.03,0.27,-0.00,-0.96,1.00,False,200,0.00,0.00,0.00,blind_forward,0
236,1749066410.10,6.73,19.45,0.00,-1.69,-0.02,0.28,-0.00,-0.97,1.01,False,200,0.00,0.00,0.00,blind_forward,0
237,1749066410.12,6.76,19.45,0.00,-1.69,-0.01,0.28,-0.00,-0.98,1.02,False,200,0.00,0.00,0.00,blind_forward,0
238,1749066410.15,6.78,19.45,0.00,-1.69,-0.01,0.25,-0.00,-0.95,0.98,False,200,0.00,0.00,0.00,blind_forward,0
239,1749066410.17,6.81,19.45,0.00,-1.69,-0.02,0.25,-0.00,-0.95,0.99,False,200,0.00,0.00,0.00,blind_forward,0
240,1749066410.20,6.84,19.46,0.00,-1.70,-0.02,0.27,-0.00,-0.96,1.00,False,200,0.00,0.00,0.00,blind_forward,0
241,1749066410.22,6.86,19.46,0.00,-1.70,-0.02,0.26,-0.00,-0.94,0.98,False,200,0.00,0.00,0.00,blind_forward,0
242,1749066410.25,6.89,19.46,0.00,-1.70,-0.02,0.26,-0.00,-0.95,0.98,False,200,0.00,0.00,0.00,blind_forward,0
243,1749066410.27,6.91,19.46,0.00,-1.70,-0.02,0.24,-0.00,-0.92,0.95,False,200,0.00,0.00,0.00,blind_forward,0
244,1749066410.30,6.94,19.46,0.00,-1.70,-0.02,0.24,-0.00,-0.91,0.94,False,200,0.00,0.00,0.00,blind_forward,0
245,1749066410.33,6.96,19.46,0.00,-1.70,-0.02,0.29,-0.00,-0.95,0.99,False,200,0.00,0.00,0.00,blind_forward,0
246,1749066410.35,6.99,19.46,0.00,-1.70,-0.02,0.26,-0.00,-0.92,0.96,False,200,0.00,0.00,0.00,blind_forward,0
247,1749066410.38,7.01,19.46,0.00,-1.70,-0.02,0.23,-0.00,-0.89,0.92,False,200,0.00,0.00,0.00,blind_forward,0
248,1749066410.40,7.04,19.46,0.00,-1.70,-0.01,0.27,-0.00,-0.92,0.96,False,200,0.00,0.00,0.00,blind_forward,0
249,1749066410.43,7.07,19.46,0.00,-1.71,-0.02,0.27,-0.00,-0.91,0.95,False,200,0.00,0.00,0.00,blind_forward,0
250,1749066410.46,7.09,19.46,0.00,-1.71,-0.02,0.31,-0.00,-0.95,1.00,False,200,0.00,0.00,0.00,blind_forward,0
251,1749066410.48,7.12,19.46,0.00,-1.71,-0.02,0.29,-0.00,-0.94,0.98,False,200,0.00,0.00,0.00,blind_forward,0
252,1749066410.51,7.14,19.46,0.00,-1.71,-0.01,0.25,-0.00,-0.91,0.95,False,200,0.00,0.00,0.00,blind_forward,0
253,1749066410.53,7.17,19.46,0.00,-1.71,-0.01,0.23,-0.00,-0.88,0.91,False,200,0.00,0.00,0.00,blind_forward,0
254,1749066410.56,7.19,19.46,0.00,-1.72,-0.02,0.28,-0.00,-0.92,0.96,False,200,0.00,0.00,0.00,blind_forward,0
255,1749066410.58,7.22,19.46,0.00,-1.71,-0.02,0.26,-0.00,-0.90,0.94,False,200,0.00,0.00,0.00,blind_forward,0
256,1749066410.61,7.24,19.46,0.00,-1.72,-0.02,0.29,-0.00,-0.93,0.97,False,200,0.00,0.00,0.00,blind_forward,0
257,1749066410.64,7.27,19.46,0.00,-1.71,-0.01,0.32,-0.00,-0.96,1.01,False,200,0.00,0.00,0.00,blind_forward,0
258,1749066410.66,7.30,19.46,0.00,-1.72,-0.02,0.26,0.00,-0.91,0.95,False,200,0.00,0.00,0.00,blind_forward,0
259,1749066410.69,7.32,19.46,0.00,-1.72,-0.01,0.32,0.00,-0.96,1.01,False,200,0.00,0.00,0.00,blind_forward,0
260,1749066410.71,7.35,19.46,0.00,-1.72,-0.00,0.28,-0.00,-0.92,0.96,False,200,0.00,0.00,0.00,blind_forward,0
261,1749066410.74,7.37,19.46,0.00,-1.72,-0.01,0.27,0.00,-0.92,0.96,False,200,0.00,0.00,0.00,blind_forward,0
262,1749066410.76,7.40,19.46,0.00,-1.72,-0.02,0.31,0.00,-0.94,1.00,False,200,0.00,0.00,0.00,blind_forward,0
263,1749066410.79,7.42,19.47,0.00,-1.73,-0.02,0.33,0.00,-0.96,1.01,False,200,0.00,0.00,0.00,blind_forward,0
264,1749066410.81,7.45,19.46,0.00,-1.72,-0.01,0.29,0.00,-0.93,0.98,False,200,0.00,0.00,0.00,blind_forward,0
265,1749066410.84,7.48,19.46,0.00,-1.72,-0.01,0.26,0.00,-0.91,0.94,False,200,0.00,0.00,0.00,blind_forward,0
266,1749066410.87,7.51,19.46,0.00,-1.72,-0.01,0.29,0.00,-0.92,0.97,False,200,0.00,0.00,0.00,blind_forward,0
267,1749066410.90,7.53,19.46,0.00,-1.72,-0.01,0.24,0.00,-0.87,0.91,False,200,0.00,0.00,0.00,blind_forward,0
268,1749066410.92,7.56,19.46,0.00,-1.73,-0.02,0.25,0.00,-0.87,0.90,False,200,0.00,0.00,0.00,blind_forward,0
269,1749066410.95,7.59,19.46,0.00,-1.72,-0.02,0.23,0.00,-0.84,0.87,False,200,0.00,0.00,0.00,blind_forward,0
270,1749066410.98,7.61,19.46,0.00,-1.72,-0.01,0.23,0.00,-0.83,0.86,False,200,0.00,0.00,0.00,blind_forward,0
271,1749066411.00,7.64,19.47,0.00,-1.73,-0.01,0.23,0.00,-0.82,0.85,False,200,0.00,0.00,0.00,blind_forward,0
272,1749066411.03,7.67,19.47,0.00,-1.73,-0.02,0.29,0.00,-0.87,0.91,False,200,0.00,0.00,0.00,blind_forward,0
273,1749066411.06,7.69,19.47,0.00,-1.73,-0.01,0.31,0.00,-0.88,0.93,False,200,0.00,0.00,0.00,blind_forward,0
274,1749066411.09,7.72,19.47,0.00,-1.73,-0.01,0.29,0.00,-0.87,0.92,False,200,0.00,0.00,0.00,blind_forward,0
275,1749066411.11,7.75,19.47,0.00,-1.73,-0.02,0.28,0.00,-0.86,0.90,False,200,0.00,0.00,0.00,blind_forward,0
276,1749066411.14,7.78,19.47,0.00,-1.73,-0.01,0.26,0.00,-0.84,0.88,False,200,0.00,0.00,0.00,blind_forward,0
277,1749066411.17,7.80,19.47,0.00,-1.73,-0.01,0.23,0.00,-0.81,0.84,False,200,0.00,0.00,0.00,blind_forward,0
278,1749066411.19,7.83,19.47,0.00,-1.73,-0.01,0.28,0.00,-0.84,0.89,False,200,0.00,0.00,0.00,blind_forward,0
279,1749066411.22,7.86,19.47,0.00,-1.73,-0.01,0.24,0.00,-0.81,0.85,False,200,0.00,0.00,0.00,blind_forward,0
280,1749066411.25,7.89,19.47,0.00,-1.73,-0.01,0.21,0.00,-0.77,0.80,False,200,0.00,0.00,0.00,blind_forward,0
281,1749066411.28,7.92,19.47,0.00,-1.73,-0.00,0.26,0.00,-0.80,0.84,False,200,0.00,0.00,0.00,blind_forward,0
282,1749066411.31,7.94,19.47,0.00,-1.73,-0.00,0.23,0.00,-0.77,0.80,False,200,0.00,0.00,0.00,blind_forward,0
283,1749066411.33,7.97,19.47,0.00,-1.73,-0.01,0.28,0.00,-0.81,0.85,False,200,0.00,0.00,0.00,blind_forward,0
284,1749066411.36,7.99,19.47,0.00,-1.73,-0.01,0.30,0.00,-0.83,0.88,False,200,0.00,0.00,0.00,blind_forward,0
285,1749066411.39,8.02,19.47,0.00,-1.73,-0.00,0.28,0.00,-0.81,0.86,False,200,0.00,0.00,0.00,blind_forward,0
286,1749066411.41,8.05,19.47,0.00,-1.73,-0.01,0.24,-0.00,-0.78,0.82,False,200,0.00,0.00,0.00,blind_forward,0
287,1749066411.44,8.07,19.47,0.00,-1.73,-0.01,0.24,0.00,-0.78,0.81,False,200,0.00,0.00,0.00,blind_forward,0
288,1749066411.47,8.10,19.47,0.00,-1.73,-0.01,0.27,0.00,-0.80,0.84,False,200,0.00,0.00,0.00,blind_forward,0
289,1749066411.50,8.14,19.47,0.00,-1.73,-0.00,0.23,0.00,-0.77,0.80,False,200,0.00,0.00,0.00,blind_forward,0
290,1749066411.53,8.16,19.47,0.00,-1.73,-0.01,0.21,0.00,-0.74,0.77,False,200,0.00,0.00,0.00,blind_forward,0
291,1749066411.55,8.19,19.47,0.00,-1.74,-0.01,0.25,0.00,-0.76,0.80,False,200,0.00,0.00,0.00,blind_forward,0
292,1749066411.58,8.21,19.47,0.00,-1.73,-0.01,0.22,0.00,-0.74,0.77,False,200,0.00,0.00,0.00,blind_forward,0
293,1749066411.61,8.24,19.47,0.00,-1.73,-0.01,0.23,0.00,-0.73,0.77,False,200,0.00,0.00,0.00,blind_forward,0
294,1749066411.63,8.27,19.47,0.00,-1.73,-0.01,0.18,0.00,-0.68,0.70,False,200,0.00,0.00,0.00,blind_forward,0
295,1749066411.66,8.29,19.47,0.00,-1.74,-0.01,0.22,0.00,-0.69,0.73,False,200,0.00,0.00,0.00,blind_forward,0
296,1749066411.69,8.32,19.47,0.00,-1.73,-0.01,0.21,0.00,-0.68,0.72,False,200,0.00,0.00,0.00,blind_forward,0
297,1749066411.71,8.35,19.47,0.00,-1.73,-0.01,0.19,0.00,-0.66,0.68,False,200,0.00,0.00,0.00,blind_forward,0
298,1749066411.74,8.37,19.47,0.00,-1.74,-0.01,0.22,0.00,-0.66,0.70,False,200,0.00,0.00,0.00,blind_forward,0
299,1749066411.76,8.40,19.47,0.00,-1.73,-0.01,0.20,0.00,-0.65,0.68,False,200,0.00,0.00,0.00,blind_forward,0
300,1749066411.79,8.42,19.47,0.00,-1.73,-0.01,0.19,0.00,-0.63,0.66,False,200,0.00,0.00,0.00,blind_forward,0
301,1749066411.81,8.45,19.47,0.00,-1.73,-0.01,0.20,0.00,-0.64,0.67,False,200,0.00,0.00,0.00,blind_forward,0
302,1749066411.84,8.47,19.47,0.00,-1.73,-0.01,0.26,0.00,-0.68,0.73,False,200,0.00,0.00,0.00,blind_forward,0
303,1749066411.87,8.50,19.47,0.00,-1.73,-0.01,0.23,0.00,-0.67,0.71,False,200,0.00,0.00,0.00,blind_forward,0
304,1749066411.89,8.53,19.47,0.00,-1.73,-0.01,0.25,0.00,-0.68,0.73,False,200,0.00,0.00,0.00,blind_forward,0
305,1749066411.92,8.55,19.47,0.00,-1.74,-0.01,0.28,0.00,-0.70,0.75,False,200,0.00,0.00,0.00,blind_forward,0
306,1749066411.94,8.58,19.47,0.00,-1.73,-0.01,0.25,0.00,-0.69,0.73,False,200,0.00,0.00,0.00,blind_forward,0
307,1749066411.97,8.60,19.47,0.00,-1.73,-0.01,0.31,0.00,-0.74,0.80,False,200,0.00,0.00,0.00,blind_forward,0
308,1749066411.99,8.63,19.47,0.00,-1.73,-0.01,0.24,-0.00,-0.70,0.74,False,200,0.00,0.00,0.00,blind_forward,0
309,1749066412.02,8.66,19.47,0.00,-1.73,-0.01,0.31,-0.00,-0.75,0.81,False,200,0.00,0.00,0.00,blind_forward,0
310,1749066412.05,8.68,19.47,0.00,-1.73,-0.00,0.25,-0.00,-0.71,0.76,False,200,0.00,0.00,0.00,blind_forward,0
311,1749066412.08,8.71,19.47,0.00,-1.73,0.01,0.28,-0.00,-0.74,0.79,False,200,0.00,0.00,0.00,blind_forward,0
312,1749066412.11,8.74,19.47,0.00,-1.73,0.00,0.26,-0.00,-0.73,0.78,False,200,0.00,0.00,0.00,blind_forward,0
313,1749066412.13,8.77,19.47,0.00,-1.73,-0.01,0.29,-0.00,-0.75,0.81,False,200,0.00,0.00,0.00,blind_forward,0
314,1749066412.16,8.79,19.47,0.00,-1.74,-0.01,0.27,0.00,-0.74,0.79,False,200,0.00,0.00,0.00,blind_forward,0
315,1749066412.19,8.82,19.47,0.00,-1.73,-0.01,0.23,-0.00,-0.71,0.75,False,200,0.00,0.00,0.00,blind_forward,0
316,1749066412.21,8.85,19.47,0.00,-1.73,0.00,0.23,-0.00,-0.71,0.74,False,200,0.00,0.00,0.00,blind_forward,0
317,1749066412.24,8.87,19.47,0.00,-1.73,0.00,0.21,-0.00,-0.68,0.71,False,200,0.00,0.00,0.00,blind_forward,0
318,1749066412.26,8.90,19.47,0.00,-1.74,-0.00,0.27,-0.00,-0.72,0.77,False,200,0.00,0.00,0.00,blind_forward,0
319,1749066412.29,8.93,19.47,0.00,-1.73,-0.00,0.24,-0.00,-0.71,0.75,False,200,0.00,0.00,0.00,blind_forward,0
320,1749066412.32,8.95,19.47,0.00,-1.73,0.00,0.23,-0.00,-0.70,0.74,False,200,0.00,0.00,0.00,blind_forward,0
321,1749066412.34,8.98,19.47,0.00,-1.73,0.00,0.23,-0.00,-0.70,0.73,False,200,0.00,0.00,0.00,blind_forward,0
322,1749066412.37,9.01,19.47,0.00,-1.73,-0.01,0.22,-0.00,-0.69,0.73,False,200,0.00,0.00,0.00,blind_forward,0
323,1749066412.40,9.03,19.47,0.00,-1.73,-0.01,0.22,0.00,-0.69,0.72,False,200,0.00,0.00,0.00,blind_forward,0
324,1749066412.43,9.06,19.47,0.00,-1.74,0.00,0.23,-0.00,-0.69,0.73,False,200,0.00,0.00,0.00,blind_forward,0
325,1749066412.45,9.09,19.47,0.00,-1.74,-0.00,0.24,-0.00,-0.70,0.74,False,200,0.00,0.00,0.00,blind_forward,0
326,1749066412.48,9.12,19.47,0.00,-1.73,-0.01,0.21,-0.00,-0.68,0.71,False,200,0.00,0.00,0.00,blind_forward,0
327,1749066412.51,9.15,19.47,0.00,-1.73,-0.01,0.20,0.00,-0.66,0.70,False,200,0.00,0.00,0.00,blind_forward,0
328,1749066412.54,9.17,19.47,0.00,-1.73,0.00,0.20,-0.00,-0.65,0.68,False,200,0.00,0.00,0.00,blind_forward,0
329,1749066412.57,9.20,19.47,0.00,-1.73,-0.00,0.20,-0.00,-0.65,0.68,False,200,0.00,0.00,0.00,blind_forward,0
330,1749066412.60,9.23,19.47,0.00,-1.73,-0.01,0.20,0.00,-0.65,0.68,False,200,0.00,0.00,0.00,blind_forward,0
331,1749066412.62,9.26,19.47,0.00,-1.73,-0.01,0.24,0.00,-0.67,0.71,False,200,0.00,0.00,0.00,blind_forward,0
332,1749066412.65,9.29,19.47,0.00,-1.73,-0.00,0.21,-0.00,-0.65,0.68,False,200,0.00,0.00,0.00,blind_forward,0
333,1749066412.68,9.32,19.47,0.00,-1.74,-0.00,0.22,-0.00,-0.65,0.69,False,200,0.00,0.00,0.00,blind_forward,0
334,1749066412.71,9.34,19.47,0.00,-1.73,-0.01,0.24,0.00,-0.67,0.71,False,200,0.00,0.00,0.00,blind_forward,0
335,1749066412.73,9.37,19.47,0.00,-1.73,-0.01,0.23,0.00,-0.67,0.71,False,200,0.00,0.00,0.00,blind_forward,0
336,1749066412.76,9.40,19.47,0.00,-1.74,0.00,0.28,0.00,-0.70,0.75,False,200,0.00,0.00,0.00,blind_forward,0
337,1749066412.79,9.42,19.47,0.00,-1.74,0.00,0.28,-0.00,-0.71,0.76,False,200,0.00,0.00,0.00,blind_forward,0
338,1749066412.82,9.45,19.47,0.00,-1.73,-0.00,0.24,0.00,-0.69,0.73,False,200,0.00,0.00,0.00,blind_forward,0
339,1749066412.84,9.48,19.47,0.00,-1.73,-0.00,0.28,0.00,-0.72,0.78,False,200,0.00,0.00,0.00,blind_forward,0
340,1749066412.87,9.50,19.47,0.00,-1.73,0.00,0.24,0.00,-0.69,0.73,False,200,0.00,0.00,0.00,blind_forward,0
341,1749066412.89,9.53,19.47,0.00,-1.74,0.00,0.24,-0.00,-0.69,0.73,False,200,0.00,0.00,0.00,blind_forward,0
342,1749066412.92,9.55,19.47,0.00,-1.73,-0.01,0.29,0.00,-0.73,0.78,False,200,0.00,0.00,0.00,blind_forward,0
343,1749066412.94,9.58,19.47,0.00,-1.73,-0.01,0.24,0.00,-0.70,0.74,False,200,0.00,0.00,0.00,blind_forward,0
344,1749066412.97,9.61,19.47,0.00,-1.73,-0.00,0.23,-0.00,-0.69,0.73,False,200,0.00,0.00,0.00,blind_forward,0
345,1749066413.00,9.64,19.47,0.00,-1.73,-0.00,0.30,-0.00,-0.75,0.80,False,200,0.00,0.00,0.00,blind_forward,0
346,1749066413.03,9.67,19.47,0.00,-1.74,0.00,0.25,-0.00,-0.71,0.76,False,200,0.00,0.00,0.00,blind_forward,0
347,1749066413.06,9.69,19.47,0.00,-1.73,0.00,0.22,-0.00,-0.69,0.72,False,200,0.00,0.00,0.00,blind_forward,0
348,1749066413.08,9.72,19.47,0.00,-1.73,0.00,0.20,-0.00,-0.67,0.69,False,200,0.00,0.00,0.00,blind_forward,0
